x,y,existing_z_m,design_z_m,cut_fill_m,field_zone
1027.865,964.526,110.30188736272794,103.80036772882707,6.50151963390087,Heavy Cut > 2.0 m
1028.865,964.526,110.15683039243916,103.70314158253268,6.453688809906481,Heavy Cut > 2.0 m
1029.865,964.526,110.1743675976054,103.75636678269038,6.418000814915018,Heavy Cut > 2.0 m
1030.865,964.526,110.19042979485656,103.81238759318205,6.3780422016745035,Heavy Cut > 2.0 m
1031.865,964.526,110.19698087646941,103.83208732948583,6.364893546983581,Heavy Cut > 2.0 m
1032.865,964.526,110.10938488192483,103.83184389462662,6.2775409872982095,Heavy Cut > 2.0 m
1033.865,964.526,109.90329652477851,103.83387583782462,6.06942068695389,Heavy Cut > 2.0 m
1034.865,964.526,109.69720816763218,103.83914239671056,5.858065770921627,Heavy Cut > 2.0 m
1035.865,964.526,108.608,103.83560382263582,4.772396177364186,Heavy Cut > 2.0 m
1036.865,964.526,108.608,103.81922682323359,4.788773176766412,Heavy Cut > 2.0 m
1037.865,964.526,108.608,103.80364454168775,4.8043554583122585,Heavy Cut > 2.0 m
1038.865,964.526,108.608,103.80340112176941,4.804598878230593,Heavy Cut > 2.0 m
1039.865,964.526,108.608,103.81454576199745,4.793454238002553,Heavy Cut > 2.0 m
1040.865,964.526,108.608,103.82305378864083,4.78494621135917,Heavy Cut > 2.0 m
1041.865,964.526,106.064,103.82474189719804,2.239258102801955,Heavy Cut > 2.0 m
982.865,965.526,112.69,104.87895996262051,7.811040037379485,Heavy Cut > 2.0 m
983.865,965.526,112.69,105.03372596438487,7.656274035615127,Heavy Cut > 2.0 m
984.865,965.526,120.945,105.13208570814453,15.812914291855463,Heavy Cut > 2.0 m
985.865,965.526,120.945,105.16600503271229,15.778994967287701,Heavy Cut > 2.0 m
986.865,965.526,120.945,105.17228406824067,15.772715931759322,Heavy Cut > 2.0 m
987.865,965.526,120.945,105.19852267005253,15.746477329947467,Heavy Cut > 2.0 m
988.865,965.526,120.945,105.27481858170682,15.670181418293168,Heavy Cut > 2.0 m
989.865,965.526,120.945,105.38709301457794,15.55790698542205,Heavy Cut > 2.0 m
990.865,965.526,120.945,105.49521226997626,15.44978773002373,Heavy Cut > 2.0 m
991.865,965.526,119.015,105.57881546887467,13.436184531125335,Heavy Cut > 2.0 m
992.865,965.526,119.015,105.64538501128908,13.369614988710921,Heavy Cut > 2.0 m
993.865,965.526,119.015,105.70942024204018,13.30557975795982,Heavy Cut > 2.0 m
994.865,965.526,119.015,105.77902110527967,13.235978894720333,Heavy Cut > 2.0 m
995.865,965.526,117.57182211245646,105.84161909788459,11.73020301457187,Heavy Cut > 2.0 m
996.865,965.526,118.62497891566153,105.86862811664986,12.75635079901167,Heavy Cut > 2.0 m
997.865,965.526,119.66001883224862,105.8550465562657,13.80497227598292,Heavy Cut > 2.0 m
998.865,965.526,119.74830690823745,105.83785888855266,13.910448019684793,Heavy Cut > 2.0 m
999.865,965.526,119.70584709728028,105.86744623518693,13.838400862093351,Heavy Cut > 2.0 m
1000.865,965.526,119.6587442217205,105.97210127354008,13.68664294818042,Heavy Cut > 2.0 m
1001.865,965.526,119.54490184537252,106.14298352825865,13.401918317113868,Heavy Cut > 2.0 m
1002.865,965.526,119.43105946902455,106.34190581606279,13.089153652961755,Heavy Cut > 2.0 m
1003.865,965.526,118.7078465176414,106.5309274263073,12.1769190913341,Heavy Cut > 2.0 m
1004.865,965.526,117.95308540517118,106.69494371231659,11.258141692854593,Heavy Cut > 2.0 m
1005.865,965.526,117.19832429270097,106.83264189083769,10.365682401863282,Heavy Cut > 2.0 m
1006.865,965.526,116.67624014534057,106.94612706261495,9.730113082725623,Heavy Cut > 2.0 m
1007.865,965.526,116.23710463943344,107.04250537577511,9.194599263658333,Heavy Cut > 2.0 m
1008.865,965.526,115.80049975502948,107.1253751966804,8.675124558349083,Heavy Cut > 2.0 m
1009.865,965.526,115.39684522631299,107.18832642488931,8.20851880142368,Heavy Cut > 2.0 m
1010.865,965.526,115.36825688490025,107.22798037921055,8.140276505689698,Heavy Cut > 2.0 m
1011.865,965.526,115.32889992542815,107.25268723627454,8.076212689153607,Heavy Cut > 2.0 m
1012.865,965.526,115.34418676763937,107.27312045090771,8.07106631673166,Heavy Cut > 2.0 m
1013.865,965.526,114.76339560026136,107.2893969553007,7.473998644960659,Heavy Cut > 2.0 m
1014.865,965.526,114.59673952326493,107.28855247324768,7.308187050017253,Heavy Cut > 2.0 m
1015.865,965.526,114.41388343548105,107.25942172694067,7.154461708540381,Heavy Cut > 2.0 m
1016.865,965.526,114.10338825725292,107.20996628894942,6.8934219683035,Heavy Cut > 2.0 m
1017.865,965.526,113.79289307902478,107.14787868809312,6.645014390931664,Heavy Cut > 2.0 m
1018.865,965.526,113.40251304414174,107.0553206421595,6.347192401982241,Heavy Cut > 2.0 m
1019.865,965.526,112.87329275599542,106.92405575770567,5.949236998289749,Heavy Cut > 2.0 m
1020.865,965.526,112.32132147045792,106.76527506667654,5.55604640378138,Heavy Cut > 2.0 m
1021.865,965.526,111.7693501849204,106.57626411947003,5.193086065450373,Heavy Cut > 2.0 m
1022.865,965.526,111.28372652911436,106.35982027470912,4.923906254405239,Heavy Cut > 2.0 m
1023.865,965.526,110.92901322567516,106.10408462534693,4.824928600328235,Heavy Cut > 2.0 m
1024.865,965.526,110.73871100206284,105.70426223499263,5.0344487670702165,Heavy Cut > 2.0 m
1025.865,965.526,110.524479912293,105.02634129239075,5.4981386199022495,Heavy Cut > 2.0 m
1026.865,965.526,110.27126876855243,104.24689159419,6.024377174362428,Heavy Cut > 2.0 m
1027.865,965.526,109.96710075100964,103.78074786098276,6.186352890026882,Heavy Cut > 2.0 m
1028.865,965.526,109.75908053313968,103.68220458175855,6.076875951381126,Heavy Cut > 2.0 m
1029.865,965.526,109.61913779025787,103.73238543277586,5.88675235748201,Heavy Cut > 2.0 m
1030.865,965.526,109.46737511695204,103.80148617636591,5.665888940586129,Heavy Cut > 2.0 m
1031.865,965.526,109.38376700711049,103.84974557273435,5.534021434376143,Heavy Cut > 2.0 m
1032.865,965.526,109.39031808872335,103.8729251975963,5.517392891127045,Heavy Cut > 2.0 m
1033.865,965.526,109.3968691703362,103.88461532954804,5.512253840788162,Heavy Cut > 2.0 m
1034.865,965.526,109.40342025194906,103.89576312848047,5.50765712346859,Heavy Cut > 2.0 m
1035.865,965.526,109.21346741133183,103.90249686389677,5.310970547435062,Heavy Cut > 2.0 m
1036.865,965.526,108.608,103.89523602282263,4.712763977177374,Heavy Cut > 2.0 m
1037.865,965.526,108.608,103.87993534300436,4.728064656995642,Heavy Cut > 2.0 m
1038.865,965.526,108.608,103.87539527352224,4.73260472647776,Heavy Cut > 2.0 m
1039.865,965.526,108.608,103.88571507959261,4.72228492040739,Heavy Cut > 2.0 m
1040.865,965.526,106.064,103.89569014241624,2.1683098575837505,Heavy Cut > 2.0 m
1041.865,965.526,106.064,103.89757377588086,2.166426224119135,Heavy Cut > 2.0 m
981.865,966.526,112.69,104.99869676090233,7.691303239097664,Heavy Cut > 2.0 m
982.865,966.526,112.69,105.07231647959713,7.6176835204028635,Heavy Cut > 2.0 m
983.865,966.526,112.69,105.15222189817874,7.53777810182126,Heavy Cut > 2.0 m
984.865,966.526,112.69,105.1961965706567,7.493803429343302,Heavy Cut > 2.0 m
985.865,966.526,119.015,105.20771063046035,13.807289369539646,Heavy Cut > 2.0 m
986.865,966.526,119.015,105.20172566648549,13.813274333514514,Heavy Cut > 2.0 m
987.865,966.526,119.015,105.201087964931,13.813912035068995,Heavy Cut > 2.0 m
988.865,966.526,119.015,105.24047034327128,13.774529656728717,Heavy Cut > 2.0 m
989.865,966.526,119.015,105.33397103254039,13.68102896745961,Heavy Cut > 2.0 m
990.865,966.526,119.015,105.45085037050931,13.564149629490686,Heavy Cut > 2.0 m
991.865,966.526,119.015,105.55242646045545,13.46257353954455,Heavy Cut > 2.0 m
992.865,966.526,119.015,105.63052753312525,13.384472466874755,Heavy Cut > 2.0 m
993.865,966.526,119.015,105.69707184257547,13.317928157424532,Heavy Cut > 2.0 m
994.865,966.526,117.12021075699016,105.76470757142492,11.35550318556524,Heavy Cut > 2.0 m
995.865,966.526,118.18008704134992,105.83614574266349,12.343941298686431,Heavy Cut > 2.0 m
996.865,966.526,119.22378220307347,105.894647665181,13.329134537892472,Heavy Cut > 2.0 m
997.865,966.526,119.3050554135067,105.91550985023434,13.38954556327235,Heavy Cut > 2.0 m
998.865,966.526,119.26259560254951,105.90105290242005,13.361542700129462,Heavy Cut > 2.0 m
999.865,966.526,119.22013579159236,105.89332608474339,13.326809706848962,Heavy Cut > 2.0 m
1000.865,966.526,119.17767598063517,105.94344682613522,13.234229154499957,Heavy Cut > 2.0 m
1001.865,966.526,118.97046135374865,106.07336563420905,12.897095719539593,Heavy Cut > 2.0 m
1002.865,966.526,118.79152404860972,106.26114759211102,12.5303764564987,Heavy Cut > 2.0 m
1003.865,966.526,118.2966606023929,106.46323188116409,11.833428721228813,Heavy Cut > 2.0 m
1004.865,966.526,117.54314619258447,106.65154666921433,10.891599523370147,Heavy Cut > 2.0 m
1005.865,966.526,116.78838508011425,106.81786850702711,9.970516573087139,Heavy Cut > 2.0 m
1006.865,966.526,116.16704452653524,106.95798746386654,9.209057062668691,Heavy Cut > 2.0 m
1007.865,966.526,115.7279090206281,107.07358722233622,8.654321798291889,Heavy Cut > 2.0 m
1008.865,966.526,115.38496225720795,107.173930875069,8.211031382138941,Heavy Cut > 2.0 m
1009.865,966.526,115.36768604992727,107.26000079464299,8.10768525528428,Heavy Cut > 2.0 m
1010.865,966.526,115.3456600576442,107.32205034641288,8.023609711231316,Heavy Cut > 2.0 m
1011.865,966.526,115.12552115922244,107.35697678528481,7.76854437393763,Heavy Cut > 2.0 m
1012.865,966.526,114.92836032011034,107.37770843641574,7.550651883694599,Heavy Cut > 2.0 m
1013.865,966.526,114.61969921380253,107.39514354062536,7.2245556731771785,Heavy Cut > 2.0 m
1014.865,966.526,114.17525085009468,107.39824045835883,6.777010391735857,Heavy Cut > 2.0 m
1015.865,966.526,113.92961409949113,107.37123179146826,6.558382308022871,Heavy Cut > 2.0 m
1016.865,966.526,113.58487327346263,107.31992590609451,6.264947367368123,Heavy Cut > 2.0 m
1017.865,966.526,113.21833635078715,107.25306129680166,5.9652750539854935,Heavy Cut > 2.0 m
1018.865,966.526,112.72058668678568,107.15506271397588,5.5655239728098,Heavy Cut > 2.0 m
1019.865,966.526,112.15797376053587,107.01742230050476,5.140551460031105,Heavy Cut > 2.0 m
1020.865,966.526,111.64950295129053,106.84901670113213,4.8004862501584,Heavy Cut > 2.0 m
1021.865,966.526,111.14103214204519,106.64892428002238,4.492107862022806,Heavy Cut > 2.0 m
1022.865,966.526,110.7145192124806,106.41902641837646,4.295492794104135,Heavy Cut > 2.0 m
1023.865,966.526,110.50256464781768,106.13570477553839,4.366859872279292,Heavy Cut > 2.0 m
1024.865,966.526,110.32408336751142,105.6930017702077,4.631081597303719,Heavy Cut > 2.0 m
1025.865,966.526,110.11937345517958,104.98308395060792,5.136289504571664,Heavy Cut > 2.0 m
1026.865,966.526,109.87160012128632,104.20573898638855,5.665861134897767,Heavy Cut > 2.0 m
1027.865,966.526,109.62382678739304,103.75934628941303,5.864480497980011,Heavy Cut > 2.0 m
1028.865,966.526,109.3470122507767,103.67270717915429,5.674305071622413,Heavy Cut > 2.0 m
1029.865,966.526,109.21627370355142,103.72062911152716,5.495644592024263,Heavy Cut > 2.0 m
1030.865,966.526,109.12023169610627,103.78901700121975,5.331214694886526,Heavy Cut > 2.0 m
1031.865,966.526,109.09282700451007,103.8543279458861,5.238499058623972,Heavy Cut > 2.0 m
1032.865,966.526,109.05448514216624,103.9051561463327,5.149328995833542,Heavy Cut > 2.0 m
1033.865,966.526,108.95723103458681,103.93758772083783,5.019643313748986,Heavy Cut > 2.0 m
1034.865,966.526,108.85997692700735,103.96131971964022,4.898657207367137,Heavy Cut > 2.0 m
1035.865,966.526,108.76272281942792,103.98363753360344,4.779085285824479,Heavy Cut > 2.0 m
1036.865,966.526,108.66546871184848,103.99450130804655,4.670967403801924,Heavy Cut > 2.0 m
1037.865,966.526,107.52127825057353,103.98988465466658,3.5313935959069482,Heavy Cut > 2.0 m
1038.865,966.526,108.608,103.98782732596655,4.620172674033455,Heavy Cut > 2.0 m
1039.865,966.526,106.064,103.99932498146745,2.06467501853254,Heavy Cut > 2.0 m
1040.865,966.526,106.064,104.00992283899238,2.054077161007612,Heavy Cut > 2.0 m
1041.865,966.526,106.064,104.01036128705081,2.05363871294918,Heavy Cut > 2.0 m
981.865,967.526,112.69,105.15048908311554,7.539510916884453,Heavy Cut > 2.0 m
982.865,967.526,112.69,105.17770058247014,7.51229941752986,Heavy Cut > 2.0 m
983.865,967.526,112.69,105.20734102240681,7.482658977593189,Heavy Cut > 2.0 m
984.865,967.526,112.69,105.22547057367092,7.464529426329079,Heavy Cut > 2.0 m
985.865,967.526,112.69,105.23291533509669,7.457084664903306,Heavy Cut > 2.0 m
986.865,967.526,117.245,105.23007314458144,12.014926855418565,Heavy Cut > 2.0 m
987.865,967.526,117.245,105.22150669790469,12.023493302095318,Heavy Cut > 2.0 m
988.865,967.526,117.245,105.23152787376458,12.013472126235428,Heavy Cut > 2.0 m
989.865,967.526,119.015,105.29155721678082,13.723442783219184,Heavy Cut > 2.0 m
990.865,967.526,119.015,105.39899587456851,13.616004125431488,Heavy Cut > 2.0 m
991.865,967.526,119.015,105.51517136626057,13.499828633739426,Heavy Cut > 2.0 m
992.865,967.526,119.015,105.61069405101024,13.404305948989759,Heavy Cut > 2.0 m
993.865,967.526,116.66859940152384,105.68568884972125,10.98291055180259,Heavy Cut > 2.0 m
994.865,967.526,117.73519516703828,105.75307811912484,11.982117047913448,Heavy Cut > 2.0 m
995.865,967.526,118.78754557389836,105.82410139776482,12.963444176133535,Heavy Cut > 2.0 m
996.865,967.526,118.86180391877593,105.89911283666235,12.96269108211358,Heavy Cut > 2.0 m
997.865,967.526,118.81934410781875,105.9566914906218,12.862652617196957,Heavy Cut > 2.0 m
998.865,967.526,118.77688429686158,105.97177205959326,12.805112237268318,Heavy Cut > 2.0 m
999.865,967.526,118.73442448590443,105.9563220262923,12.778102459612128,Heavy Cut > 2.0 m
1000.865,967.526,118.72078624700298,105.96229109126875,12.758495155734224,Heavy Cut > 2.0 m
1001.865,967.526,118.18467337073028,106.03784036048941,12.146833010240869,Heavy Cut > 2.0 m
1002.865,967.526,118.15617053487532,106.1897220001947,11.966448534680609,Heavy Cut > 2.0 m
1003.865,967.526,117.88378575653533,106.3860391597838,11.497746596751526,Heavy Cut > 2.0 m
1004.865,967.526,117.13078083477691,106.59028669043906,10.540494144337856,Heavy Cut > 2.0 m
1005.865,967.526,116.3777759130185,106.78211095746653,9.595664955551968,Heavy Cut > 2.0 m
1006.865,967.526,115.65784890772991,106.9505143098707,8.707334597859216,Heavy Cut > 2.0 m
1007.865,967.526,115.3990586625481,107.09049106856752,8.308567593980584,Heavy Cut > 2.0 m
1008.865,967.526,115.35567549404712,107.20762932824825,8.148046165798874,Heavy Cut > 2.0 m
1009.865,967.526,115.3410330789739,107.30971779633342,8.031315282640477,Heavy Cut > 2.0 m
1010.865,967.526,115.3275353331133,107.39233581211198,7.935199521001323,Heavy Cut > 2.0 m
1011.865,967.526,114.69025412837868,107.44583394448873,7.244420183889957,Heavy Cut > 2.0 m
1012.865,967.526,114.3972153341797,107.47811782313971,6.919097511039993,Heavy Cut > 2.0 m
1013.865,967.526,114.10417653998074,107.50599439181335,6.598182148167396,Heavy Cut > 2.0 m
1014.865,967.526,113.83130444301584,107.52523978027469,6.30606466274115,Heavy Cut > 2.0 m
1015.865,967.526,113.35022510437506,107.51686183635135,5.833363268023703,Heavy Cut > 2.0 m
1016.865,967.526,112.98368818169956,107.47488380483946,5.508804376860098,Heavy Cut > 2.0 m
1017.865,967.526,112.61715125902408,107.40327705841895,5.213874200605133,Heavy Cut > 2.0 m
1018.865,967.526,112.05572847677163,107.29301063011678,4.762717846654851,Heavy Cut > 2.0 m
1019.865,967.526,111.42190528617533,107.13735832403015,4.2845469621451855,Heavy Cut > 2.0 m
1020.865,967.526,111.05544859437809,106.94533671340201,4.110111880976078,Heavy Cut > 2.0 m
1021.865,967.526,110.7005200023934,106.72302143006581,3.9774985723275904,Heavy Cut > 2.0 m
1022.865,967.526,110.3455914104087,106.46999752478158,3.8755938856271257,Heavy Cut > 2.0 m
1023.865,967.526,110.09543202221865,106.14006518157268,3.955366840645965,Heavy Cut > 2.0 m
1024.865,967.526,109.90945573296,105.61412697811139,4.295328754848612,Heavy Cut > 2.0 m
1025.865,967.526,109.71426699806618,104.84801854671292,4.866248451353258,Heavy Cut > 2.0 m
1026.865,967.526,109.46649366417292,104.10584375554083,5.360649908632084,Heavy Cut > 2.0 m
1027.865,967.526,109.21872033027965,103.72422556014328,5.49449477013637,Heavy Cut > 2.0 m
1028.865,967.526,108.93733377711501,103.67253813486339,5.264795642251627,Heavy Cut > 2.0 m
1029.865,967.526,108.74584040836513,103.72933017231418,5.016510236050948,Heavy Cut > 2.0 m
1030.865,967.526,108.75459363134922,103.79524343142589,4.959350199923335,Heavy Cut > 2.0 m
1031.865,967.526,108.83010857370323,103.8648458749701,4.965262698733127,Heavy Cut > 2.0 m
1032.865,967.526,108.89422034223938,103.93393901070404,4.960281331535342,Heavy Cut > 2.0 m
1033.865,967.526,108.85151119602244,103.9885935051519,4.862917690870546,Heavy Cut > 2.0 m
1034.865,967.526,108.75425708844301,104.03277430640469,4.721482782038322,Heavy Cut > 2.0 m
1035.865,967.526,108.60897666311858,104.08239745357946,4.526579209539122,Heavy Cut > 2.0 m
1036.865,967.526,108.21188577748646,104.12881864008229,4.083067137404171,Heavy Cut > 2.0 m
1037.865,967.526,107.82069518526065,104.154476747621,3.6662184376396425,Heavy Cut > 2.0 m
1038.865,967.526,107.3539085571919,104.16748565085751,3.1864229063343856,Heavy Cut > 2.0 m
1039.865,967.526,106.064,104.18269454160523,1.8813054583947633,Moderate Cut 1.0-2.0 m
1040.865,967.526,106.064,104.19112141117944,1.872878588820555,Moderate Cut 1.0-2.0 m
1041.865,967.526,106.064,104.1868474902339,1.8771525097660913,Moderate Cut 1.0-2.0 m
981.865,968.526,112.69,105.20261818234057,7.487381817659426,Heavy Cut > 2.0 m
982.865,968.526,112.69,105.21478228512291,7.47521771487709,Heavy Cut > 2.0 m
983.865,968.526,112.69,105.23011237042584,7.459887629574155,Heavy Cut > 2.0 m
984.865,968.526,112.69,105.24298072965416,7.447019270345834,Heavy Cut > 2.0 m
985.865,968.526,112.69,105.25245684978393,7.437543150216072,Heavy Cut > 2.0 m
986.865,968.526,117.245,105.2560989668466,11.988901033153411,Heavy Cut > 2.0 m
987.865,968.526,117.245,105.25098436542373,11.994015634576272,Heavy Cut > 2.0 m
988.865,968.526,117.245,105.24625923957771,11.998740760422294,Heavy Cut > 2.0 m
989.865,968.526,117.245,105.27133766364241,11.973662336357592,Heavy Cut > 2.0 m
990.865,968.526,117.245,105.35068326854642,11.894316731453586,Heavy Cut > 2.0 m
991.865,968.526,117.245,105.46809621731731,11.776903782682695,Heavy Cut > 2.0 m
992.865,968.526,117.245,105.58205781816562,11.662942181834381,Heavy Cut > 2.0 m
993.865,968.526,117.29030329272663,105.67182606418558,11.618477228541053,Heavy Cut > 2.0 m
994.865,968.526,118.35130894472323,105.74482638317448,12.606482561548745,Heavy Cut > 2.0 m
995.865,968.526,118.41855242404516,105.81524598864321,12.603306435401947,Heavy Cut > 2.0 m
996.865,968.526,118.37609261308799,105.89329938864792,12.482793224440073,Heavy Cut > 2.0 m
997.865,968.526,118.33363280213084,105.97315295153699,12.360479850593848,Heavy Cut > 2.0 m
998.865,968.526,118.31136357382601,106.02622174601575,12.285141827810264,Heavy Cut > 2.0 m
999.865,968.526,118.4159324835547,106.03300653865611,12.382925944898588,Heavy Cut > 2.0 m
1000.865,968.526,118.25512274648992,106.0215904996752,12.233532246814718,Heavy Cut > 2.0 m
1001.865,968.526,117.5368050655968,106.0473895577802,11.489415507816588,Heavy Cut > 2.0 m
1002.865,968.526,117.52733830586351,106.14504074385474,11.382297562008773,Heavy Cut > 2.0 m
1003.865,968.526,117.20131519403371,106.30996589223035,10.89134930180336,Heavy Cut > 2.0 m
1004.865,968.526,116.40021573213951,106.51330533459108,9.886910397548434,Heavy Cut > 2.0 m
1005.865,968.526,115.60876573852399,106.72396920115779,8.8847965373662,Heavy Cut > 2.0 m
1006.865,968.526,115.43293795764491,106.9188920201351,8.514045937509806,Heavy Cut > 2.0 m
1007.865,968.526,115.39039977748442,107.08562697475112,8.304772802733297,Heavy Cut > 2.0 m
1008.865,968.526,115.33758287397171,107.22222157269528,8.115361301276437,Heavy Cut > 2.0 m
1009.865,968.526,115.27771504145775,107.33670919248998,7.941005848967777,Heavy Cut > 2.0 m
1010.865,968.526,114.90304407697377,107.43721262167966,7.465831455294108,Heavy Cut > 2.0 m
1011.865,968.526,114.36120569347463,107.52128839214163,6.839917301333003,Heavy Cut > 2.0 m
1012.865,968.526,114.06816689927567,107.58847549054889,6.479691408726779,Heavy Cut > 2.0 m
1013.865,968.526,113.80217295354927,107.64574229980414,6.156430653745133,Heavy Cut > 2.0 m
1014.865,968.526,113.56745075451363,107.69239572919167,5.875055025321956,Heavy Cut > 2.0 m
1015.865,968.526,113.18928368473286,107.7129257395691,5.476357945163755,Heavy Cut > 2.0 m
1016.865,968.526,112.38250308993649,107.68923823224699,4.693264857689499,Heavy Cut > 2.0 m
1017.865,968.526,112.015966167261,107.61533968534198,4.400626481919019,Heavy Cut > 2.0 m
1018.865,968.526,111.44453322193203,107.48818386886578,3.9563493530662583,Heavy Cut > 2.0 m
1019.865,968.526,111.06859271057415,107.30504483999461,3.7635478705795435,Heavy Cut > 2.0 m
1020.865,968.526,110.6976662398403,107.07706145342661,3.6206047864136934,Heavy Cut > 2.0 m
1021.865,968.526,110.33159220032152,106.81775065101252,3.5138415493090065,Heavy Cut > 2.0 m
1022.865,968.526,109.97666360833682,106.52482455292977,3.4518390554070493,Heavy Cut > 2.0 m
1023.865,968.526,109.694572431073,106.1291221986395,3.5654502324335056,Heavy Cut > 2.0 m
1024.865,968.526,109.50470441943509,105.49409941123847,4.01060500819662,Heavy Cut > 2.0 m
1025.865,968.526,109.30750578446484,104.66248053719637,4.645025247268464,Heavy Cut > 2.0 m
1026.865,968.526,109.01805466147775,103.98185472110836,5.036199940369386,Heavy Cut > 2.0 m
1027.865,968.526,108.72860353849066,103.69183072843832,5.036772810052341,Heavy Cut > 2.0 m
1028.865,968.526,108.43915241550356,103.68449803084104,4.7546543846625156,Heavy Cut > 2.0 m
1029.865,968.526,108.29158467509728,103.75891468444598,4.5326699906513,Heavy Cut > 2.0 m
1030.865,968.526,108.36709961745127,103.8298530130728,4.537246604378467,Heavy Cut > 2.0 m
1031.865,968.526,108.44261455980526,103.90101976359671,4.541594796208557,Heavy Cut > 2.0 m
1032.865,968.526,108.51812950215925,103.9807306257762,4.537398876383051,Heavy Cut > 2.0 m
1033.865,968.526,108.58126989678438,104.05653074202924,4.524739154755139,Heavy Cut > 2.0 m
1034.865,968.526,108.37550608340823,104.12868288146895,4.246823201939279,Heavy Cut > 2.0 m
1035.865,968.526,107.97841519777612,104.21676672342323,3.7616484743528815,Heavy Cut > 2.0 m
1036.865,968.526,107.581324312144,104.31286779061227,3.268456521531732,Heavy Cut > 2.0 m
1037.865,968.526,107.18770146894099,104.3809540776153,2.806747391325686,Heavy Cut > 2.0 m
1038.865,968.526,106.81103944760909,104.407015683531,2.40402376407809,Heavy Cut > 2.0 m
1039.865,968.526,106.4343774262772,104.408984624948,2.0253928013291898,Heavy Cut > 2.0 m
1040.865,968.526,106.064,104.39863869293009,1.665361307069901,Moderate Cut 1.0-2.0 m
1041.865,968.526,106.064,104.38303018147468,1.6809698185253126,Moderate Cut 1.0-2.0 m
981.865,969.526,112.69,105.20600593697057,7.483994063029428,Heavy Cut > 2.0 m
982.865,969.526,112.69,105.22115920765842,7.468840792341581,Heavy Cut > 2.0 m
983.865,969.526,112.69,105.24058192953731,7.449418070462684,Heavy Cut > 2.0 m
984.865,969.526,112.69,105.25695873938324,7.433041260616761,Heavy Cut > 2.0 m
985.865,969.526,112.69,105.26982010743146,7.420179892568541,Heavy Cut > 2.0 m
986.865,969.526,112.69,105.27896200016175,7.411037999838243,Heavy Cut > 2.0 m
987.865,969.526,117.245,105.28106866286177,11.963931337138234,Heavy Cut > 2.0 m
988.865,969.526,117.245,105.27507331591016,11.969926684089842,Heavy Cut > 2.0 m
989.865,969.526,117.245,105.27688789951523,11.968112100484774,Heavy Cut > 2.0 m
990.865,969.526,117.245,105.32014995714964,11.924850042850366,Heavy Cut > 2.0 m
991.865,969.526,117.245,105.41906186792824,11.82593813207177,Heavy Cut > 2.0 m
992.865,969.526,116.85150820332127,105.54241182222295,11.309096381098328,Heavy Cut > 2.0 m
993.865,969.526,117.91507231554812,105.65094467729739,12.264127638250727,Heavy Cut > 2.0 m
994.865,969.526,117.9753009293144,105.73646031601342,12.23884061330098,Heavy Cut > 2.0 m
995.865,969.526,117.93284111835723,105.81092400095591,12.121917117401324,Heavy Cut > 2.0 m
996.865,969.526,117.89038130740006,105.88746117538025,12.00292013201981,Heavy Cut > 2.0 m
997.865,969.526,117.91153486163623,105.97263006353681,11.938904798099415,Heavy Cut > 2.0 m
998.865,969.526,118.01610377136491,106.0529849692276,11.963118802137316,Heavy Cut > 2.0 m
999.865,969.526,118.12067268109361,106.09835667724005,12.022316003853561,Heavy Cut > 2.0 m
1000.865,969.526,117.78945924597684,106.10205449529118,11.687404750685658,Heavy Cut > 2.0 m
1001.865,969.526,116.9149758328552,106.09931070705325,10.815665125801956,Heavy Cut > 2.0 m
1002.865,969.526,116.90550907312192,106.13752802233424,10.767981050787682,Heavy Cut > 2.0 m
1003.865,969.526,116.20683956937606,106.24512578451365,9.961713784862411,Heavy Cut > 2.0 m
1004.865,969.526,115.35438439395398,106.42139287583895,8.932991518115031,Heavy Cut > 2.0 m
1005.865,969.526,115.39565728884939,106.63772925114151,8.757928037707885,Heavy Cut > 2.0 m
1006.865,969.526,115.38576597612035,106.85588363310234,8.529882343018016,Heavy Cut > 2.0 m
1007.865,969.526,115.34843856449734,107.05090193135487,8.297536633142471,Heavy Cut > 2.0 m
1008.865,969.526,115.19419120603027,107.21468581774647,7.979505388283798,Heavy Cut > 2.0 m
1009.865,969.526,114.81152794516414,107.35218103442826,7.4593469107358885,Heavy Cut > 2.0 m
1010.865,969.526,114.43708942082199,107.47786507846986,6.95922434235213,Heavy Cut > 2.0 m
1011.865,969.526,114.03215725857058,107.60053814449765,6.43161911407293,Heavy Cut > 2.0 m
1012.865,969.526,113.7730414640827,107.71674776789798,6.05629369618471,Heavy Cut > 2.0 m
1013.865,969.526,113.53831926504708,107.8185993697133,5.719719895333782,Heavy Cut > 2.0 m
1014.865,969.526,113.30359706601143,107.90111045987945,5.402486606131987,Heavy Cut > 2.0 m
1015.865,969.526,113.06887486697579,107.95421079399887,5.114664072976922,Heavy Cut > 2.0 m
1016.865,969.526,112.38898038145437,107.95498772098408,4.433992660470295,Heavy Cut > 2.0 m
1017.865,969.526,111.48987385552488,107.88609246814241,3.603781387382469,Heavy Cut > 2.0 m
1018.865,969.526,111.1037157667214,107.74325069687407,3.360465069847322,Heavy Cut > 2.0 m
1019.865,969.526,110.72800443438348,107.52713367358604,3.200870760797443,Heavy Cut > 2.0 m
1020.865,969.526,110.35707796364963,107.25445313375754,3.1026248298920933,Heavy Cut > 2.0 m
1021.865,969.526,109.98615149291575,106.9468319070634,3.039319585852354,Heavy Cut > 2.0 m
